Starting monitors...
🚀 ArgonWatch Server running on port 3000
📊 Monitoring: System, PM2, GitHub Runner
🚨 Alert Rules: 3 configured
Historical data loaded.
[SystemMonitor] Slow metrics: currentLoad: 285ms, mem: 707ms, fsSize: 699ms, networkStats: 738ms, cpuTemperature: 794ms, cpuCurrentSpeed: 285ms, fsStats: 285ms (Total: 794ms)
[SystemMonitor] Slow metrics: currentLoad: 278ms, mem: 684ms, fsSize: 675ms, networkStats: 744ms, cpuTemperature: 790ms, cpuCurrentSpeed: 278ms, fsStats: 278ms (Total: 790ms)
[SystemMonitor] Slow metrics: currentLoad: 280ms, mem: 689ms, fsSize: 693ms, networkStats: 742ms, cpuTemperature: 791ms, cpuCurrentSpeed: 279ms, fsStats: 279ms (Total: 791ms)
[SystemMonitor] Slow metrics: currentLoad: 282ms, mem: 698ms, fsSize: 695ms, networkStats: 747ms, cpuTemperature: 796ms, cpuCurrentSpeed: 282ms, fsStats: 282ms (Total: 796ms)
[SystemMonitor] Slow metrics: currentLoad: 280ms, mem: 687ms, fsSize: 700ms, networkStats: 741ms, cpuTemperature: 784ms, cpuCurrentSpeed: 280ms, fsStats: 280ms (Total: 784ms)
[SystemMonitor] Slow metrics: currentLoad: 284ms, mem: 697ms, fsSize: 701ms, networkStats: 744ms, cpuTemperature: 788ms, cpuCurrentSpeed: 284ms, fsStats: 284ms (Total: 788ms)
[SystemMonitor] Slow metrics: currentLoad: 360ms, mem: 768ms, fsSize: 772ms, networkStats: 824ms, cpuTemperature: 886ms, cpuCurrentSpeed: 360ms, fsStats: 360ms (Total: 886ms)
[SystemMonitor] Slow metrics: currentLoad: 460ms, mem: 1265ms, fsSize: 1294ms, networkStats: 1277ms, cpuTemperature: 1348ms, cpuCurrentSpeed: 460ms, fsStats: 460ms (Total: 1348ms)
[SystemMonitor] Slow metrics: currentLoad: 327ms, mem: 814ms, fsSize: 819ms, networkStats: 860ms, cpuTemperature: 921ms, cpuCurrentSpeed: 327ms, fsStats: 327ms (Total: 921ms)
[SystemMonitor] Slow metrics: currentLoad: 290ms, mem: 771ms, fsSize: 766ms, networkStats: 823ms, cpuTemperature: 856ms, cpuCurrentSpeed: 290ms, fsStats: 290ms (Total: 856ms)
[SystemMonitor] Slow metrics: currentLoad: 310ms, mem: 796ms, fsSize: 796ms, networkStats: 828ms, cpuTemperature: 891ms, cpuCurrentSpeed: 309ms, fsStats: 309ms (Total: 892ms)
[SystemMonitor] Slow metrics: currentLoad: 303ms, mem: 728ms, fsSize: 732ms, networkStats: 777ms, cpuTemperature: 829ms, cpuCurrentSpeed: 302ms, fsStats: 302ms (Total: 830ms)
